2020.07.30,03:15,1.17824,1.17830,1.17746,1.17762,439
2020.07.30,03:20,1.17762,1.17778,1.17737,1.17747,320
2020.07.30,03:25,1.17747,1.17773,1.17747,1.17769,197
2020.07.30,03:30,1.17770,1.17773,1.17743,1.17751,198
2020.07.30,03:35,1.17752,1.17757,1.17726,1.17755,263
2020.07.30,03:40,1.17757,1.17758,1.17723,1.17752,181
2020.07.30,03:45,1.17751,1.17764,1.17747,1.17760,189
2020.07.30,03:50,1.17760,1.17796,1.17749,1.17781,302
2020.07.30,03:55,1.17782,1.17808,1.17760,1.17796,270
2020.07.30,04:00,1.17796,1.17840,1.17788,1.17823,343
2020.07.30,04:05,1.17825,1.17829,1.17761,1.17761,326
2020.07.30,04:10,1.17760,1.17777,1.17707,1.17713,383
2020.07.30,04:15,1.17714,1.17720,1.17696,1.17717,342
2020.07.30,04:20,1.17717,1.17720,1.17700,1.17707,249
2020.07.30,04:25,1.17707,1.17724,1.17701,1.17716,258
2020.07.30,04:30,1.17716,1.17754,1.17705,1.17740,320
2020.07.30,04:35,1.17741,1.17764,1.17713,1.17764,322
2020.07.30,04:40,1.17763,1.17778,1.17755,1.17768,347
2020.07.30,04:45,1.17768,1.17771,1.17743,1.17756,252
2020.07.30,04:50,1.17756,1.17767,1.17745,1.17761,210
2020.07.30,04:55,1.17761,1.17761,1.17686,1.17703,467
2020.07.30,05:00,1.17703,1.17714,1.17657,1.17666,482
2020.07.30,05:05,1.17665,1.17684,1.17657,1.17682,339
2020.07.30,05:10,1.17682,1.17709,1.17674,1.17698,289
2020.07.30,05:15,1.17698,1.17708,1.17690,1.17695,209
2020.07.30,05:20,1.17697,1.17717,1.17697,1.17713,151
2020.07.30,05:25,1.17714,1.17725,1.17711,1.17720,198
2020.07.30,05:30,1.17721,1.17750,1.17720,1.17750,171
2020.07.30,05:35,1.17751,1.17751,1.17734,1.17744,122
2020.07.30,05:40,1.17744,1.17764,1.17743,1.17754,81
2020.07.30,05:45,1.17755,1.17768,1.17745,1.17756,149
2020.07.30,05:50,1.17756,1.17770,1.17751,1.17764,189
2020.07.30,05:55,1.17764,1.17773,1.17758,1.17770,245
2020.07.30,06:00,1.17770,1.17784,1.17743,1.17765,218
2020.07.30,06:05,1.17765,1.17808,1.17765,1.17808,228
2020.07.30,06:10,1.17808,1.17810,1.17786,1.17791,166
2020.07.30,06:15,1.17791,1.17814,1.17787,1.17814,202
2020.07.30,06:20,1.17814,1.17850,1.17808,1.17836,219
2020.07.30,06:25,1.17836,1.17847,1.17811,1.17817,250
2020.07.30,06:30,1.17818,1.17821,1.17793,1.17794,187
2020.07.30,06:35,1.17793,1.17805,1.17787,1.17791,177
2020.07.30,06:40,1.17792,1.17796,1.17777,1.17780,172
2020.07.30,06:45,1.17779,1.17790,1.17769,1.17769,219
2020.07.30,06:50,1.17771,1.17789,1.17771,1.17773,79
2020.07.30,06:55,1.17774,1.17779,1.17747,1.17763,303
2020.07.30,07:00,1.17762,1.17766,1.17741,1.17741,166
2020.07.30,07:05,1.17743,1.17766,1.17738,1.17748,211
2020.07.30,07:10,1.17748,1.17748,1.17716,1.17721,189
2020.07.30,07:15,1.17721,1.17731,1.17715,1.17730,165
2020.07.30,07:20,1.17729,1.17739,1.17722,1.17726,131
2020.07.30,07:25,1.17725,1.17728,1.17696,1.17696,207
2020.07.30,07:30,1.17696,1.17727,1.17696,1.17726,178
2020.07.30,07:35,1.17727,1.17728,1.17703,1.17706,75
2020.07.30,07:40,1.17709,1.17743,1.17709,1.17734,147
2020.07.30,07:45,1.17734,1.17754,1.17734,1.17742,216
2020.07.30,07:50,1.17743,1.17746,1.17737,1.17739,78
2020.07.30,07:55,1.17739,1.17739,1.17665,1.17684,262
2020.07.30,08:00,1.17684,1.17692,1.17654,1.17666,276
2020.07.30,08:05,1.17665,1.17684,1.17663,1.17673,170
2020.07.30,08:10,1.17672,1.17683,1.17661,1.17662,198
2020.07.30,08:15,1.17662,1.17664,1.17627,1.17627,306
2020.07.30,08:20,1.17627,1.17644,1.17606,1.17644,393
2020.07.30,08:25,1.17644,1.17646,1.17603,1.17622,366
2020.07.30,08:30,1.17622,1.17640,1.17609,1.17640,402
2020.07.30,08:35,1.17639,1.17669,1.17622,1.17665,350
2020.07.30,08:40,1.17665,1.17691,1.17641,1.17644,333
2020.07.30,08:45,1.17645,1.17646,1.17598,1.17628,373
2020.07.30,08:50,1.17629,1.17654,1.17622,1.17633,174
2020.07.30,08:55,1.17633,1.17643,1.17588,1.17593,291
